_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs,
"5bc91212f9af8b0d98ff68e7","0039","Thu, 26 Apr 2018 17:15:26 GMT","Fri, 27 Apr 2018 01:21:54 GMT","Thu, 26 Apr 2018 21:23:13 GMT",14.422,"2_39_95_444_2018-04-26 17:15:25.771871","0002","CA-497","2-39-95-444","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68e8","0039","Thu, 26 Apr 2018 17:26:50 GMT","Fri, 27 Apr 2018 01:10:34 GMT","Thu, 26 Apr 2018 20:43:34 GMT",18.861,"2_39_89_439_2018-04-26 17:26:50.303622","0002","CA-501","2-39-89-439","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68e9","0039","Thu, 26 Apr 2018 17:39:42 GMT","Fri, 27 Apr 2018 00:37:11 GMT","Thu, 26 Apr 2018 19:07:32 GMT",5.728,"2_39_123_557_2018-04-26 17:39:41.691514","0002","CA-503","2-39-123-557","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68ea","0039","Thu, 26 Apr 2018 18:43:12 GMT","Thu, 26 Apr 2018 23:33:27 GMT","Thu, 26 Apr 2018 19:51:48 GMT",2.528,"2_39_78_367_2018-04-26 18:43:12.499350","0002","CA-494","2-39-78-367","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68eb","0039","Thu, 26 Apr 2018 19:38:28 GMT","Fri, 27 Apr 2018 02:43:36 GMT","Fri, 27 Apr 2018 00:01:06 GMT",2.628,"2_39_91_441_2018-04-26 19:38:27.747784","0002","CA-499","2-39-91-441","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68ec","0039","Thu, 26 Apr 2018 20:17:40 GMT","Thu, 26 Apr 2018 23:38:34 GMT","Thu, 26 Apr 2018 20:52:09 GMT",1.306,"2_39_78_366_2018-04-26 20:17:40.431300","0002","CA-323","2-39-78-366","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68ed","0039","Thu, 26 Apr 2018 20:27:49 GMT","Fri, 27 Apr 2018 02:57:22 GMT","Thu, 26 Apr 2018 21:05:07 GMT",1.801,"2_39_131_30_2018-04-26 20:27:49.123093","0002","CA-305","2-39-131-30","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68ee","0039","Thu, 26 Apr 2018 21:02:30 GMT","Fri, 27 Apr 2018 00:20:54 GMT","Thu, 26 Apr 2018 22:51:42 GMT",5.576,"2_39_128_18_2018-04-26 21:02:29.696365","0002","CA-308","2-39-128-18","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68ef","0039","Thu, 26 Apr 2018 21:18:45 GMT","Fri, 27 Apr 2018 02:52:20 GMT","Fri, 27 Apr 2018 01:09:24 GMT",16.0,"2_39_78_363_2018-04-26 21:18:44.667990","0002","CA-320","2-39-78-363","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68f0","0039","Thu, 26 Apr 2018 23:04:49 GMT","Thu, 26 Apr 2018 23:47:16 GMT","Thu, 26 Apr 2018 23:32:07 GMT",0.852,"2_39_91_437_2018-04-26 23:04:48.644211","0002","CA-317","2-39-91-437","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68f1","0039","Fri, 27 Apr 2018 01:17:43 GMT","Fri, 27 Apr 2018 01:51:04 GMT","Fri, 27 Apr 2018 01:51:00 GMT",1.829,"2_39_138_29_2018-04-27 01:17:42.537477","0002","CA-304","2-39-138-29","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68f2","0039","Fri, 27 Apr 2018 01:22:57 GMT","Fri, 27 Apr 2018 17:44:03 GMT","Fri, 27 Apr 2018 17:43:11 GMT",13.927,"2_39_125_21_2018-04-27 01:22:56.974212","0002","CA-311","2-39-125-21","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68f3","0039","Fri, 27 Apr 2018 01:40:52 GMT","Fri, 27 Apr 2018 03:53:24 GMT","Fri, 27 Apr 2018 03:53:16 GMT",13.872,"2_39_139_28_2018-04-27 01:40:51.744743","0002","CA-303","2-39-139-28","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68f4","0039","Fri, 27 Apr 2018 01:50:34 GMT","Fri, 27 Apr 2018 03:42:49 GMT","Fri, 27 Apr 2018 02:47:02 GMT",5.654,"2_39_127_19_2018-04-27 01:50:33.898642","0002","CA-309","2-39-127-19","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68f5","0039","Fri, 27 Apr 2018 02:04:43 GMT","Fri, 27 Apr 2018 03:47:34 GMT","Fri, 27 Apr 2018 03:24:02 GMT",2.558,"2_39_130_31_2018-04-27 02:04:42.603854","0002","CA-306","2-39-130-31","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68f6","0039","Fri, 27 Apr 2018 03:10:05 GMT","Fri, 27 Apr 2018 16:49:09 GMT","Fri, 27 Apr 2018 05:09:39 GMT",6.417,"2_39_79_379_2018-04-27 03:10:05.502403","0002","CA-327","2-39-79-379","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68f7","0039","Fri, 27 Apr 2018 03:29:59 GMT","Fri, 27 Apr 2018 04:19:11 GMT","Fri, 27 Apr 2018 04:19:06 GMT",5.56,"2_39_138_29_2018-04-27 03:29:59.143244","0002","CA-304","2-39-138-29","America/Los_Angeles",,,
"5bc91212f9af8b0d98ff68f8","0039","Fri, 27 Apr 2018 05:06:13 GMT","Fri, 27 Apr 2018 09:54:36 GMT","Fri, 27 Apr 2018 05:25:43 GMT",0.546,"2_39_79_380_2018-04-27 05:06:12.776665","0002","CA-489","2-39-79-380","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05ed","0039","Fri, 27 Apr 2018 13:16:28 GMT","Sat, 28 Apr 2018 01:10:32 GMT","Sat, 28 Apr 2018 01:10:09 GMT",11.323,"2_39_95_27_2018-04-27 13:16:27.810757","0002","CA-319","2-39-95-27","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05ee","0039","Fri, 27 Apr 2018 14:14:39 GMT","Fri, 27 Apr 2018 15:24:24 GMT","Fri, 27 Apr 2018 15:24:19 GMT",3.981,"2_39_127_19_2018-04-27 14:14:38.589847","0002","CA-309","2-39-127-19","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05ef","0039","Fri, 27 Apr 2018 14:41:42 GMT","Fri, 27 Apr 2018 21:32:39 GMT","Fri, 27 Apr 2018 18:35:58 GMT",17.634,"2_39_79_383_2018-04-27 14:41:42.363419","0002","CA-492","2-39-79-383","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f0","0039","Fri, 27 Apr 2018 15:00:26 GMT","Fri, 27 Apr 2018 23:47:28 GMT","Fri, 27 Apr 2018 23:47:24 GMT",7.288,"2_39_79_378_2018-04-27 15:00:25.982759","0002","CA-326","2-39-79-378","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f1","0039","Fri, 27 Apr 2018 15:09:06 GMT","Fri, 27 Apr 2018 23:53:35 GMT","Fri, 27 Apr 2018 17:07:50 GMT",6.236,"2_39_78_366_2018-04-27 15:09:06.128880","0002","CA-323","2-39-78-366","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f2","0039","Fri, 27 Apr 2018 15:09:39 GMT","Sat, 28 Apr 2018 00:30:52 GMT","Fri, 27 Apr 2018 16:35:56 GMT",9.3,"2_39_123_557_2018-04-27 15:09:39.108889","0002","CA-503","2-39-123-557","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f3","0039","Fri, 27 Apr 2018 15:14:35 GMT","Fri, 27 Apr 2018 23:38:56 GMT","Fri, 27 Apr 2018 16:12:35 GMT",2.945,"2_39_79_377_2018-04-27 15:14:35.457339","0002","CA-325","2-39-79-377","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f4","0039","Fri, 27 Apr 2018 15:15:12 GMT","Fri, 27 Apr 2018 19:19:08 GMT","Fri, 27 Apr 2018 17:11:23 GMT",4.85,"2_39_139_28_2018-04-27 15:15:12.301045","0002","CA-303","2-39-139-28","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f5","0039","Fri, 27 Apr 2018 15:16:03 GMT","Fri, 27 Apr 2018 21:51:08 GMT","Fri, 27 Apr 2018 20:11:20 GMT",10.978,"2_39_131_30_2018-04-27 15:16:02.742679","0002","CA-305","2-39-131-30","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f6","0039","Fri, 27 Apr 2018 15:19:27 GMT","Fri, 27 Apr 2018 16:44:50 GMT","Fri, 27 Apr 2018 16:28:32 GMT",3.846,"2_39_79_380_2018-04-27 15:19:26.888099","0002","CA-489","2-39-79-380","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f7","0039","Fri, 27 Apr 2018 15:27:27 GMT","Sat, 28 Apr 2018 02:04:59 GMT","Fri, 27 Apr 2018 19:45:29 GMT",19.124,"2_39_91_441_2018-04-27 15:27:26.624807","0002","CA-499","2-39-91-441","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f8","0039","Fri, 27 Apr 2018 15:31:38 GMT","Fri, 27 Apr 2018 23:51:59 GMT","Fri, 27 Apr 2018 16:39:35 GMT",3.259,"2_39_78_367_2018-04-27 15:31:37.615451","0002","CA-494","2-39-78-367","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05f9","0039","Fri, 27 Apr 2018 15:42:36 GMT","Fri, 27 Apr 2018 20:42:01 GMT","Fri, 27 Apr 2018 20:35:54 GMT",13.972,"2_39_126_20_2018-04-27 15:42:36.345767","0002","CA-310","2-39-126-20","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05fa","0039","Fri, 27 Apr 2018 16:19:01 GMT","Fri, 27 Apr 2018 22:22:22 GMT","Fri, 27 Apr 2018 21:26:10 GMT",16.95,"2_39_78_361_2018-04-27 16:19:00.821882","0002","CA-493","2-39-78-361","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05fb","0039","Fri, 27 Apr 2018 16:25:09 GMT","Fri, 27 Apr 2018 19:19:59 GMT","Fri, 27 Apr 2018 19:19:55 GMT",6.444,"2_39_123_23_2018-04-27 16:25:09.116295","0002","CA-313","2-39-123-23","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05fc","0039","Fri, 27 Apr 2018 16:27:57 GMT","Sat, 28 Apr 2018 01:29:56 GMT","Fri, 27 Apr 2018 18:26:41 GMT",9.064,"2_39_88_24_2018-04-27 16:27:56.738325","0002","CA-314","2-39-88-24","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05fd","0039","Fri, 27 Apr 2018 16:28:35 GMT","Fri, 27 Apr 2018 19:47:20 GMT","Fri, 27 Apr 2018 19:26:02 GMT",9.67,"2_39_90_26_2018-04-27 16:28:35.400244","0002","CA-316","2-39-90-26","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05fe","0039","Fri, 27 Apr 2018 16:37:18 GMT","Sat, 28 Apr 2018 00:40:11 GMT","Fri, 27 Apr 2018 21:56:14 GMT",30.553,"2_39_91_437_2018-04-27 16:37:18.422976","0002","CA-317","2-39-91-437","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c05ff","0039","Fri, 27 Apr 2018 16:38:52 GMT","Fri, 27 Apr 2018 20:37:17 GMT","Fri, 27 Apr 2018 18:06:32 GMT",2.485,"2_39_79_381_2018-04-27 16:38:51.959294","0002","CA-490","2-39-79-381","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0600","0039","Fri, 27 Apr 2018 16:43:29 GMT","Sat, 28 Apr 2018 02:39:45 GMT","Fri, 27 Apr 2018 17:51:26 GMT",2.219,"2_39_89_25_2018-04-27 16:43:29.490040","0002","CA-315","2-39-89-25","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0601","0039","Fri, 27 Apr 2018 16:47:18 GMT","Fri, 27 Apr 2018 18:11:50 GMT","Fri, 27 Apr 2018 18:11:41 GMT",5.606,"2_39_79_376_2018-04-27 16:47:18.146526","0002","CA-324","2-39-79-376","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0602","0039","Fri, 27 Apr 2018 16:51:19 GMT","Fri, 27 Apr 2018 23:50:42 GMT","Fri, 27 Apr 2018 19:06:52 GMT",5.805,"2_39_90_440_2018-04-27 16:51:19.354387","0002","CA-500","2-39-90-440","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0603","0039","Fri, 27 Apr 2018 16:56:15 GMT","Fri, 27 Apr 2018 22:14:39 GMT","Fri, 27 Apr 2018 21:38:18 GMT",11.729,"2_39_78_360_2018-04-27 16:56:15.157137","0002","CA-322","2-39-78-360","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0604","0039","Fri, 27 Apr 2018 17:03:53 GMT","Sat, 28 Apr 2018 02:13:09 GMT","Fri, 27 Apr 2018 19:25:56 GMT",11.831,"2_39_92_442_2018-04-27 17:03:53.000602","0002","CA-498","2-39-92-442","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0605","0039","Fri, 27 Apr 2018 17:10:25 GMT","Sat, 28 Apr 2018 00:32:05 GMT","Fri, 27 Apr 2018 20:20:34 GMT",15.894,"2_39_79_380_2018-04-27 17:10:24.546834","0002","CA-489","2-39-79-380","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0606","0039","Fri, 27 Apr 2018 17:19:02 GMT","Fri, 27 Apr 2018 23:09:55 GMT","Fri, 27 Apr 2018 21:14:50 GMT",9.823,"2_39_78_364_2018-04-27 17:19:01.776708","0002","CA-495","2-39-78-364","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0607","0039","Fri, 27 Apr 2018 17:26:41 GMT","Fri, 27 Apr 2018 19:47:41 GMT","Fri, 27 Apr 2018 18:11:45 GMT",1.832,"2_39_92_436_2018-04-27 17:26:40.723495","0002","CA-318","2-39-92-436","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0608","0039","Fri, 27 Apr 2018 17:32:30 GMT","Sat, 28 Apr 2018 01:17:34 GMT","Fri, 27 Apr 2018 21:57:18 GMT",21.669,"2_39_95_444_2018-04-27 17:32:29.773901","0002","CA-497","2-39-95-444","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0609","0039","Fri, 27 Apr 2018 18:17:36 GMT","Sat, 28 Apr 2018 00:29:23 GMT","Sat, 28 Apr 2018 00:30:23 GMT",1.759,"2_39_78_362_2018-04-27 18:17:36.209565","0002","CA-496","2-39-78-362","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c060a","0039","Fri, 27 Apr 2018 18:18:21 GMT","Sat, 28 Apr 2018 04:03:54 GMT","Fri, 27 Apr 2018 23:57:03 GMT",2.531,"2_39_88_438_2018-04-27 18:18:21.333966","0002","CA-502","2-39-88-438","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c060b","0039","Fri, 27 Apr 2018 18:32:36 GMT","Fri, 27 Apr 2018 23:41:31 GMT","Fri, 27 Apr 2018 20:06:34 GMT",2.848,"2_39_78_363_2018-04-27 18:32:36.038417","0002","CA-320","2-39-78-363","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c060c","0039","Fri, 27 Apr 2018 19:59:49 GMT","Sat, 28 Apr 2018 00:16:08 GMT","Fri, 27 Apr 2018 22:31:26 GMT",13.871,"2_39_139_28_2018-04-27 19:59:48.978622","0002","CA-303","2-39-139-28","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c060d","0039","Fri, 27 Apr 2018 20:15:40 GMT","Fri, 27 Apr 2018 22:27:25 GMT","Fri, 27 Apr 2018 22:21:06 GMT",6.523,"2_39_92_436_2018-04-27 20:15:40.252620","0002","CA-318","2-39-92-436","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c060e","0039","Fri, 27 Apr 2018 20:29:42 GMT","Sat, 28 Apr 2018 01:00:33 GMT","Fri, 27 Apr 2018 21:04:26 GMT",1.158,"2_39_125_21_2018-04-27 20:29:41.830556","0002","CA-311","2-39-125-21","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c060f","0039","Fri, 27 Apr 2018 21:25:00 GMT","Fri, 27 Apr 2018 23:40:10 GMT","Fri, 27 Apr 2018 23:40:05 GMT",11.337,"2_39_90_26_2018-04-27 21:24:59.677135","0002","CA-316","2-39-90-26","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0610","0039","Fri, 27 Apr 2018 22:46:32 GMT","Sat, 28 Apr 2018 00:33:17 GMT","Sat, 28 Apr 2018 00:21:39 GMT",10.577,"2_39_131_30_2018-04-27 22:46:32.341027","0002","CA-305","2-39-131-30","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0611","0039","Sat, 28 Apr 2018 00:14:16 GMT","Sat, 28 Apr 2018 04:29:49 GMT","Sat, 28 Apr 2018 04:29:47 GMT",12.49,"2_39_79_381_2018-04-28 00:14:16.209245","0002","CA-490","2-39-79-381","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0612","0039","Sat, 28 Apr 2018 00:26:33 GMT","Sat, 28 Apr 2018 18:10:27 GMT","Sat, 28 Apr 2018 04:57:21 GMT",15.432,"2_39_79_379_2018-04-28 00:26:32.641529","0002","CA-327","2-39-79-379","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0613","0039","Sat, 28 Apr 2018 00:34:19 GMT","Sat, 28 Apr 2018 02:44:22 GMT","Sat, 28 Apr 2018 02:44:19 GMT",13.31,"2_39_124_22_2018-04-28 00:34:19.166123","0002","CA-312","2-39-124-22","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0614","0039","Sat, 28 Apr 2018 00:54:21 GMT","Sat, 28 Apr 2018 02:59:28 GMT","Sat, 28 Apr 2018 02:16:57 GMT",4.254,"2_39_92_436_2018-04-28 00:54:20.639506","0002","CA-318","2-39-92-436","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0615","0039","Sat, 28 Apr 2018 01:31:06 GMT","Sat, 28 Apr 2018 04:21:52 GMT","Sat, 28 Apr 2018 04:20:01 GMT",13.191,"2_39_79_377_2018-04-28 01:31:06.188165","0002","CA-325","2-39-79-377","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0616","0039","Sat, 28 Apr 2018 01:39:36 GMT","Sat, 28 Apr 2018 05:59:41 GMT","Sat, 28 Apr 2018 06:00:32 GMT",14.102,"2_39_131_30_2018-04-28 01:39:35.976470","0002","CA-305","2-39-131-30","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0617","0039","Sat, 28 Apr 2018 01:45:55 GMT","Sat, 28 Apr 2018 03:01:11 GMT","Sat, 28 Apr 2018 03:01:06 GMT",4.002,"2_39_139_28_2018-04-28 01:45:54.820735","0002","CA-303","2-39-139-28","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0618","0039","Sat, 28 Apr 2018 02:01:09 GMT","Sat, 28 Apr 2018 18:36:51 GMT","Sat, 28 Apr 2018 18:30:41 GMT",14.268,"2_39_126_20_2018-04-28 02:01:09.080764","0002","CA-310","2-39-126-20","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c0619","0039","Sat, 28 Apr 2018 03:15:17 GMT","Sat, 28 Apr 2018 04:40:01 GMT","Sat, 28 Apr 2018 04:39:29 GMT",4.229,"2_39_92_442_2018-04-28 03:15:17.222958","0002","CA-498","2-39-92-442","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c061a","0039","Sat, 28 Apr 2018 03:32:07 GMT","Sat, 28 Apr 2018 19:53:21 GMT","Sat, 28 Apr 2018 19:53:28 GMT",39.897,"2_39_79_383_2018-04-28 03:32:06.715794","0002","CA-492","2-39-79-383","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c061b","0039","Sat, 28 Apr 2018 03:49:38 GMT","Mon, 30 Apr 2018 16:06:50 GMT","Sat, 28 Apr 2018 05:52:30 GMT",6.419,"2_39_79_378_2018-04-28 03:49:37.767000","0002","CA-326","2-39-79-378","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c061c","0039","Sat, 28 Apr 2018 04:10:59 GMT","Sat, 28 Apr 2018 20:31:14 GMT","Sat, 28 Apr 2018 20:32:12 GMT",41.924,"2_39_89_25_2018-04-28 04:10:59.017020","0002","CA-315","2-39-89-25","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c061d","0039","Sat, 28 Apr 2018 04:33:52 GMT","Sat, 28 Apr 2018 08:01:00 GMT","Sat, 28 Apr 2018 08:00:54 GMT",11.873,"2_39_78_367_2018-04-28 04:33:52.322286","0002","CA-494","2-39-78-367","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c061e","0039","Sat, 28 Apr 2018 05:00:56 GMT","Sat, 28 Apr 2018 17:45:55 GMT","Sat, 28 Apr 2018 17:10:11 GMT",33.381,"2_39_78_366_2018-04-28 05:00:55.531218","0002","CA-323","2-39-78-366","America/Los_Angeles",,,
"5bc9153cf9af8b0dad3c061f","0039","Sat, 28 Apr 2018 06:02:40 GMT","Sat, 28 Apr 2018 21:07:54 GMT","Sat, 28 Apr 2018 08:48:22 GMT",16.741,"2_39_78_365_2018-04-28 06:02:39.544274","0002","CA-321","2-39-78-365","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0620","0039","Sat, 28 Apr 2018 12:30:38 GMT","Sat, 28 Apr 2018 14:07:09 GMT","Sat, 28 Apr 2018 14:07:05 GMT",5.652,"2_39_78_367_2018-04-28 12:30:38.169054","0002","CA-494","2-39-78-367","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0621","0039","Sat, 28 Apr 2018 13:08:46 GMT","Sat, 28 Apr 2018 13:29:20 GMT","Sat, 28 Apr 2018 13:29:15 GMT",2.284,"2_39_124_22_2018-04-28 13:08:46.118367","0002","CA-312","2-39-124-22","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0622","0039","Sat, 28 Apr 2018 14:03:42 GMT","Sat, 28 Apr 2018 15:57:22 GMT","Sat, 28 Apr 2018 14:53:27 GMT",1.581,"2_39_139_28_2018-04-28 14:03:41.944685","0002","CA-303","2-39-139-28","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0623","0039","Sat, 28 Apr 2018 14:51:33 GMT","Sat, 28 Apr 2018 16:50:53 GMT","Sat, 28 Apr 2018 16:50:49 GMT",13.508,"2_39_131_30_2018-04-28 14:51:32.982840","0002","CA-305","2-39-131-30","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0624","0039","Sat, 28 Apr 2018 15:17:54 GMT","Sat, 28 Apr 2018 16:52:05 GMT","Sat, 28 Apr 2018 16:51:57 GMT",5.275,"2_39_123_23_2018-04-28 15:17:54.026514","0002","CA-313","2-39-123-23","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0625","0039","Sat, 28 Apr 2018 15:43:56 GMT","Sun, 29 Apr 2018 00:04:44 GMT","Sat, 28 Apr 2018 18:32:31 GMT",18.737,"2_39_79_380_2018-04-28 15:43:56.170913","0002","CA-489","2-39-79-380","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0626","0039","Sat, 28 Apr 2018 16:06:31 GMT","Sat, 28 Apr 2018 17:07:44 GMT","Sat, 28 Apr 2018 17:07:42 GMT",3.537,"2_39_79_377_2018-04-28 16:06:31.174293","0002","CA-325","2-39-79-377","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0627","0039","Sat, 28 Apr 2018 16:49:44 GMT","Sat, 28 Apr 2018 18:52:00 GMT","Sat, 28 Apr 2018 18:51:29 GMT",3.242,"2_39_95_27_2018-04-28 16:49:43.608068","0002","CA-319","2-39-95-27","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0628","0039","Sat, 28 Apr 2018 17:04:52 GMT","Sat, 28 Apr 2018 20:06:15 GMT","Sat, 28 Apr 2018 20:06:14 GMT",17.61,"2_39_78_361_2018-04-28 17:04:52.010463","0002","CA-493","2-39-78-361","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0629","0039","Sat, 28 Apr 2018 17:22:23 GMT","Sat, 28 Apr 2018 19:41:42 GMT","Sat, 28 Apr 2018 19:41:05 GMT",13.915,"2_39_130_31_2018-04-28 17:22:23.394062","0002","CA-306","2-39-130-31","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c062a","0039","Sat, 28 Apr 2018 17:46:54 GMT","Sat, 28 Apr 2018 18:58:10 GMT","Sat, 28 Apr 2018 18:58:06 GMT",7.292,"2_39_139_28_2018-04-28 17:46:54.027865","0002","CA-303","2-39-139-28","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c062b","0039","Sat, 28 Apr 2018 18:10:26 GMT","Sat, 28 Apr 2018 19:24:39 GMT","Sat, 28 Apr 2018 19:24:34 GMT",8.469,"2_39_131_30_2018-04-28 18:10:25.715156","0002","CA-305","2-39-131-30","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c062c","0039","Sat, 28 Apr 2018 18:17:44 GMT","Sat, 28 Apr 2018 21:06:12 GMT","Sat, 28 Apr 2018 19:48:30 GMT",8.968,"2_39_127_19_2018-04-28 18:17:43.921905","0002","CA-309","2-39-127-19","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c062d","0039","Sat, 28 Apr 2018 18:20:11 GMT","Sat, 28 Apr 2018 19:41:02 GMT","Sat, 28 Apr 2018 19:40:57 GMT",4.445,"2_39_125_21_2018-04-28 18:20:10.887408","0002","CA-311","2-39-125-21","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c062e","0039","Sat, 28 Apr 2018 18:27:39 GMT","Mon, 30 Apr 2018 02:38:36 GMT","Sun, 29 Apr 2018 00:29:24 GMT",40.111,"2_39_91_437_2018-04-28 18:27:38.875918","0002","CA-317","2-39-91-437","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c062f","0039","Sat, 28 Apr 2018 18:34:01 GMT","Sat, 28 Apr 2018 22:12:06 GMT","Sat, 28 Apr 2018 22:12:00 GMT",12.963,"2_39_78_367_2018-04-28 18:34:00.740784","0002","CA-494","2-39-78-367","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0630","0039","Sat, 28 Apr 2018 18:47:51 GMT","Sat, 28 Apr 2018 21:32:40 GMT","Sat, 28 Apr 2018 21:08:59 GMT",13.913,"2_39_138_29_2018-04-28 18:47:50.915110","0002","CA-304","2-39-138-29","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0631","0039","Sat, 28 Apr 2018 19:04:50 GMT","Sun, 29 Apr 2018 00:24:09 GMT","Sat, 28 Apr 2018 20:50:27 GMT",5.99,"2_39_79_377_2018-04-28 19:04:49.767132","0002","CA-325","2-39-79-377","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0632","0039","Sat, 28 Apr 2018 19:41:57 GMT","Sat, 28 Apr 2018 22:10:25 GMT","Sat, 28 Apr 2018 21:56:09 GMT",13.909,"2_39_131_30_2018-04-28 19:41:56.533178","0002","CA-305","2-39-131-30","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0633","0039","Sat, 28 Apr 2018 20:13:03 GMT","Sat, 28 Apr 2018 20:29:11 GMT","Sat, 28 Apr 2018 20:29:06 GMT",1.745,"2_39_125_21_2018-04-28 20:13:02.549509","0002","CA-311","2-39-125-21","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0634","0039","Sat, 28 Apr 2018 20:31:30 GMT","Sat, 28 Apr 2018 20:52:11 GMT","Sat, 28 Apr 2018 20:51:35 GMT",2.27,"2_39_89_25_2018-04-28 20:31:29.511002","0002","CA-315","2-39-89-25","America/Los_Angeles",,,
"5bc91570f9af8b0dad3c0635","0039","Sat, 28 Apr 2018 21:17:00 GMT","Sun, 29 Apr 2018 00:14:51 GMT","Sun, 29 Apr 2018 00:14:43 GMT",19.538,"2_39_88_438_2018-04-28 21:16:59.958093","0002","CA-502","2-39-88-438","America/Los_Angeles",,,
